datetime,latitude,longitude,altitude,receiver
24/08/2026 14:05,54.5801793,-5.9359783,77.5,143.117.216.46:5001
24/08/2026 14:05,54.5801835,-5.9359757,0,143.117.216.46:5000
24/08/2026 14:05,54.5801792,-5.9359783,0,143.117.216.46:5001
24/08/2026 14:05,54.5801792,-5.9359783,77.5,143.117.216.46:5001
24/08/2026 14:05,54.5801822,-5.9359898,0,143.117.216.46:5002
24/08/2026 14:05,54.5801822,-5.9359898,78.8,143.117.216.46:5002
24/08/2026 14:05,54.5801835,-5.9359757,0,143.117.216.46:5000
24/08/2026 14:05,54.5801793,-5.9359783,0,143.117.216.46:5001
24/08/2026 14:05,54.5801793,-5.9359783,77.5,143.117.216.46:5001
24/08/2026 14:05,54.5801823,-5.9359898,0,143.117.216.46:5002
24/08/2026 14:05,54.5801823,-5.9359898,78.7,143.117.216.46:5002
24/08/2026 14:05,54.5801835,-5.9359755,0,143.117.216.46:5000
24/08/2026 14:05,54.5801793,-5.9359783,0,143.117.216.46:5001
24/08/2026 14:05,54.5801793,-5.9359783,77.5,143.117.216.46:5001
24/08/2026 14:05,54.5801823,-5.9359898,0,143.117.216.46:5002
24/08/2026 14:05,54.5801823,-5.9359898,78.7,143.117.216.46:5002
24/08/2026 14:05,54.5801835,-5.9359755,0,143.117.216.46:5000
24/08/2026 14:05,54.5801823,-5.9359898,0,143.117.216.46:5002
24/08/2026 14:05,54.5801823,-5.9359898,78.7,143.117.216.46:5002
24/08/2026 14:05,54.5801793,-5.9359783,0,143.117.216.46:5001
24/08/2026 14:05,54.5801793,-5.9359783,77.5,143.117.216.46:5001
24/08/2026 14:05,54.5801835,-5.9359755,0,143.117.216.46:5000
24/08/2026 14:05,54.5801823,-5.9359898,0,143.117.216.46:5002
24/08/2026 14:05,54.5801823,-5.9359898,78.7,143.117.216.46:5002
24/08/2026 14:05,54.5801793,-5.9359783,0,143.117.216.46:5001
24/08/2026 14:05,54.5801793,-5.9359783,77.5,143.117.216.46:5001
24/08/2026 14:05,54.5801837,-5.9359755,0,143.117.216.46:5000
24/08/2026 14:05,54.5801793,-5.9359783,0,143.117.216.46:5001
24/08/2026 14:05,54.5801793,-5.9359783,77.5,143.117.216.46:5001
24/08/2026 14:05,54.5801823,-5.9359898,0,143.117.216.46:5002
24/08/2026 14:05,54.5801823,-5.9359898,78.7,143.117.216.46:5002
24/08/2026 14:05,54.5801837,-5.9359753,0,143.117.216.46:5000
24/08/2026 14:06,54.5801793,-5.9359783,0,143.117.216.46:5001
24/08/2026 14:06,54.5801793,-5.9359783,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801823,-5.9359898,0,143.117.216.46:5002
24/08/2026 14:06,54.5801823,-5.9359898,78.7,143.117.216.46:5002
24/08/2026 14:06,54.5801837,-5.9359753,0,143.117.216.46:5000
24/08/2026 14:06,54.5801825,-5.9359898,0,143.117.216.46:5002
24/08/2026 14:06,54.5801825,-5.9359898,78.7,143.117.216.46:5002
24/08/2026 14:06,54.5801793,-5.9359783,0,143.117.216.46:5001
24/08/2026 14:06,54.5801793,-5.9359783,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801837,-5.9359752,0,143.117.216.46:5000
24/08/2026 14:06,54.5801825,-5.9359898,0,143.117.216.46:5002
24/08/2026 14:06,54.5801825,-5.9359898,78.7,143.117.216.46:5002
24/08/2026 14:06,54.5801792,-5.9359785,0,143.117.216.46:5001
24/08/2026 14:06,54.5801792,-5.9359785,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801837,-5.9359752,0,143.117.216.46:5000
24/08/2026 14:06,54.5801827,-5.9359898,0,143.117.216.46:5002
24/08/2026 14:06,54.5801827,-5.9359898,78.7,143.117.216.46:5002
24/08/2026 14:06,54.5801792,-5.9359785,0,143.117.216.46:5001
24/08/2026 14:06,54.5801792,-5.9359785,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801837,-5.9359752,0,143.117.216.46:5000
24/08/2026 14:06,54.5801792,-5.9359785,0,143.117.216.46:5001
24/08/2026 14:06,54.5801792,-5.9359785,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801827,-5.9359898,0,143.117.216.46:5002
24/08/2026 14:06,54.5801827,-5.9359898,78.7,143.117.216.46:5002
24/08/2026 14:06,54.5801837,-5.9359752,0,143.117.216.46:5000
24/08/2026 14:06,54.5801828,-5.9359898,0,143.117.216.46:5002
24/08/2026 14:06,54.5801828,-5.9359898,78.7,143.117.216.46:5002
24/08/2026 14:06,54.5801792,-5.9359787,0,143.117.216.46:5001
24/08/2026 14:06,54.5801792,-5.9359787,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801837,-5.9359752,0,143.117.216.46:5000
24/08/2026 14:06,54.5801828,-5.9359898,0,143.117.216.46:5002
24/08/2026 14:06,54.580179,-5.9359787,0,143.117.216.46:5001
24/08/2026 14:06,54.580179,-5.9359787,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801828,-5.9359898,78.7,143.117.216.46:5002
24/08/2026 14:06,54.5801835,-5.935975,0,143.117.216.46:5000
24/08/2026 14:06,54.580179,-5.9359787,0,143.117.216.46:5001
24/08/2026 14:06,54.580179,-5.9359787,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801828,-5.9359897,0,143.117.216.46:5002
24/08/2026 14:06,54.5801828,-5.9359897,78.6,143.117.216.46:5002
24/08/2026 14:06,54.5801835,-5.935975,0,143.117.216.46:5000
24/08/2026 14:06,54.580179,-5.9359785,0,143.117.216.46:5001
24/08/2026 14:06,54.5801828,-5.9359897,0,143.117.216.46:5002
24/08/2026 14:06,54.5801828,-5.9359897,78.6,143.117.216.46:5002
24/08/2026 14:06,54.580179,-5.9359785,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801833,-5.935975,0,143.117.216.46:5000
24/08/2026 14:06,54.580179,-5.9359787,0,143.117.216.46:5001
24/08/2026 14:06,54.580179,-5.9359787,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801828,-5.9359897,0,143.117.216.46:5002
24/08/2026 14:06,54.5801828,-5.9359897,78.6,143.117.216.46:5002
24/08/2026 14:06,54.5801833,-5.935975,0,143.117.216.46:5000
24/08/2026 14:06,54.5801788,-5.9359787,0,143.117.216.46:5001
24/08/2026 14:06,54.5801788,-5.9359787,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801828,-5.9359897,0,143.117.216.46:5002
24/08/2026 14:06,54.5801828,-5.9359897,78.6,143.117.216.46:5002
24/08/2026 14:06,54.5801833,-5.935975,0,143.117.216.46:5000
24/08/2026 14:06,54.5801788,-5.9359787,0,143.117.216.46:5001
24/08/2026 14:06,54.5801788,-5.9359787,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801828,-5.9359897,0,143.117.216.46:5002
24/08/2026 14:06,54.5801828,-5.9359897,78.6,143.117.216.46:5002
24/08/2026 14:06,54.5801832,-5.935975,0,143.117.216.46:5000
24/08/2026 14:06,54.5801788,-5.9359787,0,143.117.216.46:5001
24/08/2026 14:06,54.5801788,-5.9359787,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801828,-5.9359897,0,143.117.216.46:5002
24/08/2026 14:06,54.5801828,-5.9359897,78.6,143.117.216.46:5002
24/08/2026 14:06,54.580183,-5.935975,0,143.117.216.46:5000
24/08/2026 14:06,54.5801788,-5.9359787,0,143.117.216.46:5001
24/08/2026 14:06,54.5801788,-5.9359787,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801828,-5.9359897,0,143.117.216.46:5002
24/08/2026 14:06,54.5801828,-5.9359897,78.6,143.117.216.46:5002
24/08/2026 14:06,54.580183,-5.935975,0,143.117.216.46:5000
24/08/2026 14:06,54.5801828,-5.9359897,0,143.117.216.46:5002
24/08/2026 14:06,54.5801828,-5.9359897,78.6,143.117.216.46:5002
24/08/2026 14:06,54.5801788,-5.9359785,0,143.117.216.46:5001
24/08/2026 14:06,54.5801788,-5.9359785,77.4,143.117.216.46:5001
24/08/2026 14:06,54.580183,-5.935975,0,143.117.216.46:5000
24/08/2026 14:06,54.5801828,-5.9359897,0,143.117.216.46:5002
24/08/2026 14:06,54.5801828,-5.9359897,78.6,143.117.216.46:5002
24/08/2026 14:06,54.5801787,-5.9359785,0,143.117.216.46:5001
24/08/2026 14:06,54.5801787,-5.9359785,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801828,-5.935975,0,143.117.216.46:5000
24/08/2026 14:06,54.5801787,-5.9359783,0,143.117.216.46:5001
24/08/2026 14:06,54.5801787,-5.9359783,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801827,-5.9359897,0,143.117.216.46:5002
24/08/2026 14:06,54.5801827,-5.9359897,78.6,143.117.216.46:5002
24/08/2026 14:06,54.5801828,-5.935975,0,143.117.216.46:5000
24/08/2026 14:06,54.5801787,-5.9359782,0,143.117.216.46:5001
24/08/2026 14:06,54.5801787,-5.9359782,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801827,-5.9359895,0,143.117.216.46:5002
24/08/2026 14:06,54.5801827,-5.9359895,78.6,143.117.216.46:5002
24/08/2026 14:06,54.5801828,-5.935975,0,143.117.216.46:5000
24/08/2026 14:06,54.5801787,-5.9359782,0,143.117.216.46:5001
24/08/2026 14:06,54.5801787,-5.9359782,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801827,-5.9359895,0,143.117.216.46:5002
24/08/2026 14:06,54.5801827,-5.9359895,78.6,143.117.216.46:5002
24/08/2026 14:06,54.5801828,-5.935975,0,143.117.216.46:5000
24/08/2026 14:06,54.5801827,-5.9359895,0,143.117.216.46:5002
24/08/2026 14:06,54.5801827,-5.9359895,78.6,143.117.216.46:5002
24/08/2026 14:06,54.5801787,-5.935978,0,143.117.216.46:5001
24/08/2026 14:06,54.5801787,-5.935978,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801828,-5.935975,0,143.117.216.46:5000
24/08/2026 14:06,54.5801788,-5.935978,0,143.117.216.46:5001
24/08/2026 14:06,54.5801788,-5.935978,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801827,-5.9359893,0,143.117.216.46:5002
24/08/2026 14:06,54.5801827,-5.9359893,78.6,143.117.216.46:5002
24/08/2026 14:06,54.5801827,-5.9359748,0,143.117.216.46:5000
24/08/2026 14:06,54.5801828,-5.9359893,0,143.117.216.46:5002
24/08/2026 14:06,54.5801828,-5.9359893,78.6,143.117.216.46:5002
24/08/2026 14:06,54.5801788,-5.935978,0,143.117.216.46:5001
24/08/2026 14:06,54.5801788,-5.935978,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801827,-5.9359748,0,143.117.216.46:5000
24/08/2026 14:06,54.5801788,-5.935978,0,143.117.216.46:5001
24/08/2026 14:06,54.5801788,-5.935978,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801827,-5.9359893,0,143.117.216.46:5002
24/08/2026 14:06,54.5801827,-5.9359893,78.6,143.117.216.46:5002
24/08/2026 14:06,54.5801827,-5.9359748,0,143.117.216.46:5000
24/08/2026 14:06,54.5801827,-5.9359893,0,143.117.216.46:5002
24/08/2026 14:06,54.5801827,-5.9359893,78.6,143.117.216.46:5002
24/08/2026 14:06,54.5801788,-5.935978,0,143.117.216.46:5001
24/08/2026 14:06,54.5801788,-5.935978,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801827,-5.9359748,0,143.117.216.46:5000
24/08/2026 14:06,54.5801788,-5.9359782,0,143.117.216.46:5001
24/08/2026 14:06,54.5801788,-5.9359782,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801827,-5.9359893,0,143.117.216.46:5002
24/08/2026 14:06,54.5801827,-5.9359893,78.6,143.117.216.46:5002
24/08/2026 14:06,54.5801827,-5.9359748,0,143.117.216.46:5000
24/08/2026 14:06,54.5801788,-5.9359782,0,143.117.216.46:5001
24/08/2026 14:06,54.5801788,-5.9359782,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801827,-5.9359893,0,143.117.216.46:5002
24/08/2026 14:06,54.5801827,-5.9359893,78.6,143.117.216.46:5002
24/08/2026 14:06,54.5801828,-5.9359748,0,143.117.216.46:5000
24/08/2026 14:06,54.5801827,-5.9359893,0,143.117.216.46:5002
24/08/2026 14:06,54.5801827,-5.9359893,78.6,143.117.216.46:5002
24/08/2026 14:06,54.5801788,-5.9359782,0,143.117.216.46:5001
24/08/2026 14:06,54.5801788,-5.9359782,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801828,-5.9359748,0,143.117.216.46:5000
24/08/2026 14:06,54.5801788,-5.9359782,0,143.117.216.46:5001
24/08/2026 14:06,54.5801788,-5.9359782,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801827,-5.9359892,0,143.117.216.46:5002
24/08/2026 14:06,54.5801827,-5.9359892,78.6,143.117.216.46:5002
24/08/2026 14:06,54.5801828,-5.9359748,0,143.117.216.46:5000
24/08/2026 14:06,54.5801827,-5.9359892,0,143.117.216.46:5002
24/08/2026 14:06,54.5801827,-5.9359892,78.6,143.117.216.46:5002
24/08/2026 14:06,54.5801788,-5.9359782,0,143.117.216.46:5001
24/08/2026 14:06,54.5801788,-5.9359782,77.4,143.117.216.46:5001
24/08/2026 14:06,54.580183,-5.935975,0,143.117.216.46:5000
24/08/2026 14:06,54.580179,-5.9359782,0,143.117.216.46:5001
24/08/2026 14:06,54.580179,-5.9359782,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801828,-5.9359892,0,143.117.216.46:5002
24/08/2026 14:06,54.5801828,-5.9359892,78.6,143.117.216.46:5002
24/08/2026 14:06,54.580183,-5.935975,0,143.117.216.46:5000
24/08/2026 14:06,54.5801828,-5.9359892,0,143.117.216.46:5002
24/08/2026 14:06,54.580179,-5.9359783,0,143.117.216.46:5001
24/08/2026 14:06,54.580179,-5.9359783,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801828,-5.9359892,78.6,143.117.216.46:5002
24/08/2026 14:06,54.5801832,-5.935975,0,143.117.216.46:5000
24/08/2026 14:06,54.580179,-5.9359783,0,143.117.216.46:5001
24/08/2026 14:06,54.580179,-5.9359783,77.4,143.117.216.46:5001
24/08/2026 14:06,54.580183,-5.9359892,0,143.117.216.46:5002
24/08/2026 14:06,54.580183,-5.9359892,78.6,143.117.216.46:5002
24/08/2026 14:06,54.5801832,-5.935975,0,143.117.216.46:5000
24/08/2026 14:06,54.580183,-5.9359892,0,143.117.216.46:5002
24/08/2026 14:06,54.580183,-5.9359892,78.6,143.117.216.46:5002
24/08/2026 14:06,54.5801792,-5.9359783,0,143.117.216.46:5001
24/08/2026 14:06,54.5801792,-5.9359783,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801833,-5.935975,0,143.117.216.46:5000
24/08/2026 14:06,54.5801832,-5.935989,0,143.117.216.46:5002
24/08/2026 14:06,54.5801832,-5.935989,78.5,143.117.216.46:5002
24/08/2026 14:06,54.5801792,-5.9359785,0,143.117.216.46:5001
24/08/2026 14:06,54.5801792,-5.9359785,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801833,-5.935975,0,143.117.216.46:5000
24/08/2026 14:06,54.5801832,-5.935989,0,143.117.216.46:5002
24/08/2026 14:06,54.5801832,-5.935989,78.5,143.117.216.46:5002
24/08/2026 14:06,54.5801792,-5.9359785,0,143.117.216.46:5001
24/08/2026 14:06,54.5801792,-5.9359785,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801835,-5.9359752,0,143.117.216.46:5000
24/08/2026 14:06,54.5801833,-5.935989,0,143.117.216.46:5002
24/08/2026 14:06,54.5801833,-5.935989,78.5,143.117.216.46:5002
24/08/2026 14:06,54.5801793,-5.9359785,0,143.117.216.46:5001
24/08/2026 14:06,54.5801793,-5.9359785,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801835,-5.9359752,0,143.117.216.46:5000
24/08/2026 14:06,54.5801793,-5.9359785,0,143.117.216.46:5001
24/08/2026 14:06,54.5801833,-5.935989,0,143.117.216.46:5002
24/08/2026 14:06,54.5801833,-5.935989,78.5,143.117.216.46:5002
24/08/2026 14:06,54.5801793,-5.9359785,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801835,-5.9359752,0,143.117.216.46:5000
24/08/2026 14:06,54.5801835,-5.935989,0,143.117.216.46:5002
24/08/2026 14:06,54.5801835,-5.935989,78.5,143.117.216.46:5002
24/08/2026 14:06,54.5801793,-5.9359785,0,143.117.216.46:5001
24/08/2026 14:06,54.5801793,-5.9359785,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801835,-5.935975,0,143.117.216.46:5000
24/08/2026 14:06,54.5801835,-5.9359888,0,143.117.216.46:5002
24/08/2026 14:06,54.5801835,-5.9359888,78.5,143.117.216.46:5002
24/08/2026 14:06,54.5801795,-5.9359785,0,143.117.216.46:5001
24/08/2026 14:06,54.5801795,-5.9359785,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801835,-5.935975,0,143.117.216.46:5000
24/08/2026 14:06,54.5801795,-5.9359785,0,143.117.216.46:5001
24/08/2026 14:06,54.5801795,-5.9359785,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801833,-5.9359888,0,143.117.216.46:5002
24/08/2026 14:06,54.5801833,-5.9359888,78.5,143.117.216.46:5002
24/08/2026 14:06,54.5801835,-5.935975,0,143.117.216.46:5000
24/08/2026 14:06,54.5801833,-5.9359887,0,143.117.216.46:5002
24/08/2026 14:06,54.5801833,-5.9359887,78.5,143.117.216.46:5002
24/08/2026 14:06,54.5801793,-5.9359783,0,143.117.216.46:5001
24/08/2026 14:06,54.5801793,-5.9359783,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801833,-5.9359748,0,143.117.216.46:5000
24/08/2026 14:06,54.5801793,-5.9359783,0,143.117.216.46:5001
24/08/2026 14:06,54.5801793,-5.9359783,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801832,-5.9359885,0,143.117.216.46:5002
24/08/2026 14:06,54.5801832,-5.9359885,78.5,143.117.216.46:5002
24/08/2026 14:06,54.5801833,-5.9359748,0,143.117.216.46:5000
24/08/2026 14:06,54.5801793,-5.9359783,0,143.117.216.46:5001
24/08/2026 14:06,54.5801793,-5.9359783,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801832,-5.9359883,0,143.117.216.46:5002
24/08/2026 14:06,54.5801832,-5.9359883,78.5,143.117.216.46:5002
24/08/2026 14:06,54.5801833,-5.9359748,0,143.117.216.46:5000
24/08/2026 14:06,54.5801793,-5.9359782,0,143.117.216.46:5001
24/08/2026 14:06,54.5801793,-5.9359782,77.5,143.117.216.46:5001
24/08/2026 14:06,54.580183,-5.9359883,0,143.117.216.46:5002
24/08/2026 14:06,54.580183,-5.9359883,78.5,143.117.216.46:5002
24/08/2026 14:06,54.5801833,-5.9359747,0,143.117.216.46:5000
24/08/2026 14:06,54.580183,-5.9359882,0,143.117.216.46:5002
24/08/2026 14:06,54.580183,-5.9359882,78.5,143.117.216.46:5002
24/08/2026 14:06,54.5801793,-5.9359782,0,143.117.216.46:5001
24/08/2026 14:06,54.5801793,-5.9359782,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801833,-5.9359747,0,143.117.216.46:5000
24/08/2026 14:06,54.5801793,-5.9359782,0,143.117.216.46:5001
24/08/2026 14:06,54.5801793,-5.9359782,77.5,143.117.216.46:5001
24/08/2026 14:06,54.580183,-5.935988,0,143.117.216.46:5002
24/08/2026 14:06,54.580183,-5.935988,78.5,143.117.216.46:5002
24/08/2026 14:06,54.5801833,-5.9359745,0,143.117.216.46:5000
24/08/2026 14:06,54.580183,-5.9359878,0,143.117.216.46:5002
24/08/2026 14:06,54.580183,-5.9359878,78.5,143.117.216.46:5002
24/08/2026 14:06,54.5801792,-5.9359782,0,143.117.216.46:5001
24/08/2026 14:06,54.5801792,-5.9359782,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801833,-5.9359745,0,143.117.216.46:5000
24/08/2026 14:06,54.5801828,-5.9359878,0,143.117.216.46:5002
24/08/2026 14:06,54.5801828,-5.9359878,78.5,143.117.216.46:5002
24/08/2026 14:06,54.5801792,-5.9359782,0,143.117.216.46:5001
24/08/2026 14:06,54.5801792,-5.9359782,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801833,-5.9359743,0,143.117.216.46:5000
24/08/2026 14:06,54.5801828,-5.9359878,0,143.117.216.46:5002
24/08/2026 14:06,54.5801828,-5.9359878,78.5,143.117.216.46:5002
24/08/2026 14:06,54.5801792,-5.9359782,0,143.117.216.46:5001
24/08/2026 14:06,54.5801792,-5.9359782,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801833,-5.9359743,0,143.117.216.46:5000
24/08/2026 14:06,54.5801828,-5.9359878,0,143.117.216.46:5002
24/08/2026 14:06,54.5801828,-5.9359878,78.5,143.117.216.46:5002
24/08/2026 14:06,54.5801792,-5.9359782,0,143.117.216.46:5001
24/08/2026 14:06,54.5801792,-5.9359782,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801833,-5.9359743,0,143.117.216.46:5000
24/08/2026 14:06,54.5801792,-5.935978,0,143.117.216.46:5001
24/08/2026 14:06,54.5801828,-5.9359878,0,143.117.216.46:5002
24/08/2026 14:06,54.5801828,-5.9359878,78.5,143.117.216.46:5002
24/08/2026 14:06,54.5801792,-5.935978,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801833,-5.9359743,0,143.117.216.46:5000
24/08/2026 14:06,54.5801792,-5.935978,0,143.117.216.46:5001
24/08/2026 14:06,54.5801792,-5.935978,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801827,-5.9359877,0,143.117.216.46:5002
24/08/2026 14:06,54.5801827,-5.9359877,78.5,143.117.216.46:5002
24/08/2026 14:06,54.5801833,-5.9359743,0,143.117.216.46:5000
24/08/2026 14:06,54.5801792,-5.9359778,0,143.117.216.46:5001
24/08/2026 14:06,54.5801792,-5.9359778,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801827,-5.9359877,0,143.117.216.46:5002
24/08/2026 14:06,54.5801827,-5.9359877,78.5,143.117.216.46:5002
24/08/2026 14:06,54.5801835,-5.9359743,0,143.117.216.46:5000
24/08/2026 14:06,54.5801792,-5.9359778,0,143.117.216.46:5001
24/08/2026 14:06,54.5801792,-5.9359778,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801827,-5.9359877,0,143.117.216.46:5002
24/08/2026 14:06,54.5801827,-5.9359877,78.6,143.117.216.46:5002
24/08/2026 14:06,54.5801835,-5.9359743,0,143.117.216.46:5000
24/08/2026 14:06,54.5801792,-5.9359778,0,143.117.216.46:5001
24/08/2026 14:06,54.5801792,-5.9359778,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801827,-5.9359877,0,143.117.216.46:5002
24/08/2026 14:06,54.5801827,-5.9359877,78.6,143.117.216.46:5002
24/08/2026 14:06,54.5801837,-5.9359743,0,143.117.216.46:5000
24/08/2026 14:06,54.5801827,-5.9359875,0,143.117.216.46:5002
24/08/2026 14:06,54.5801827,-5.9359875,78.6,143.117.216.46:5002
24/08/2026 14:06,54.5801792,-5.9359778,0,143.117.216.46:5001
24/08/2026 14:06,54.5801792,-5.9359778,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801838,-5.9359743,0,143.117.216.46:5000
24/08/2026 14:06,54.5801792,-5.9359778,0,143.117.216.46:5001
24/08/2026 14:06,54.5801792,-5.9359778,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801828,-5.9359875,0,143.117.216.46:5002
24/08/2026 14:06,54.5801828,-5.9359875,78.5,143.117.216.46:5002
24/08/2026 14:06,54.5801838,-5.9359743,0,143.117.216.46:5000
24/08/2026 14:06,54.5801792,-5.9359778,0,143.117.216.46:5001
24/08/2026 14:06,54.5801792,-5.9359778,77.5,143.117.216.46:5001
24/08/2026 14:06,54.5801828,-5.9359875,0,143.117.216.46:5002
24/08/2026 14:06,54.5801828,-5.9359875,78.5,143.117.216.46:5002
24/08/2026 14:06,54.580184,-5.9359745,0,143.117.216.46:5000
24/08/2026 14:06,54.580179,-5.9359778,0,143.117.216.46:5001
24/08/2026 14:06,54.580179,-5.9359778,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801828,-5.9359875,0,143.117.216.46:5002
24/08/2026 14:06,54.5801828,-5.9359875,78.5,143.117.216.46:5002
24/08/2026 14:06,54.5801842,-5.9359745,0,143.117.216.46:5000
24/08/2026 14:06,54.580179,-5.9359778,0,143.117.216.46:5001
24/08/2026 14:06,54.580179,-5.9359778,77.4,143.117.216.46:5001
24/08/2026 14:06,54.5801828,-5.9359875,0,143.117.216.46:5002
24/08/2026 14:06,54.5801828,-5.9359875,78.5,143.117.216.46:5002
24/08/2026 14:06,54.5801842,-5.9359745,0,143.117.216.46:5000
24/08/2026 14:07,54.580179,-5.9359778,0,143.117.216.46:5001
24/08/2026 14:07,54.580179,-5.9359778,77.4,143.117.216.46:5001
24/08/2026 14:07,54.5801828,-5.9359875,0,143.117.216.46:5002
24/08/2026 14:07,54.5801828,-5.9359875,78.5,143.117.216.46:5002
24/08/2026 14:07,54.5801843,-5.9359745,0,143.117.216.46:5000
24/08/2026 14:07,54.580179,-5.9359778,0,143.117.216.46:5001
24/08/2026 14:07,54.580179,-5.9359778,77.4,143.117.216.46:5001
24/08/2026 14:07,54.580183,-5.9359873,0,143.117.216.46:5002
24/08/2026 14:07,54.580183,-5.9359873,78.5,143.117.216.46:5002
24/08/2026 14:07,54.5801843,-5.9359745,0,143.117.216.46:5000
24/08/2026 14:07,54.580179,-5.9359778,0,143.117.216.46:5001
24/08/2026 14:07,54.580179,-5.9359778,77.4,143.117.216.46:5001
24/08/2026 14:07,54.580183,-5.9359873,0,143.117.216.46:5002
24/08/2026 14:07,54.580183,-5.9359873,78.4,143.117.216.46:5002
24/08/2026 14:07,54.5801845,-5.9359747,0,143.117.216.46:5000
24/08/2026 14:07,54.5801792,-5.935978,0,143.117.216.46:5001
24/08/2026 14:07,54.5801792,-5.935978,77.4,143.117.216.46:5001
24/08/2026 14:07,54.580183,-5.9359873,0,143.117.216.46:5002
24/08/2026 14:07,54.580183,-5.9359873,78.4,143.117.216.46:5002
24/08/2026 14:07,54.5801845,-5.9359747,0,143.117.216.46:5000
24/08/2026 14:07,54.580183,-5.9359872,0,143.117.216.46:5002
24/08/2026 14:07,54.580183,-5.9359872,78.4,143.117.216.46:5002
24/08/2026 14:07,54.5801792,-5.935978,0,143.117.216.46:5001
24/08/2026 14:07,54.5801792,-5.935978,77.4,143.117.216.46:5001
24/08/2026 14:07,54.5801845,-5.9359747,0,143.117.216.46:5000
24/08/2026 14:07,54.580183,-5.9359872,0,143.117.216.46:5002
24/08/2026 14:07,54.580183,-5.9359872,78.4,143.117.216.46:5002
24/08/2026 14:07,54.5801792,-5.935978,0,143.117.216.46:5001
24/08/2026 14:07,54.5801792,-5.935978,77.4,143.117.216.46:5001
24/08/2026 14:07,54.5801847,-5.9359748,0,143.117.216.46:5000
24/08/2026 14:07,54.5801792,-5.935978,0,143.117.216.46:5001
24/08/2026 14:07,54.580183,-5.935987,0,143.117.216.46:5002
24/08/2026 14:07,54.580183,-5.935987,78.4,143.117.216.46:5002
24/08/2026 14:07,54.5801792,-5.935978,77.3,143.117.216.46:5001
24/08/2026 14:07,54.5801847,-5.9359748,0,143.117.216.46:5000
24/08/2026 14:07,54.580183,-5.935987,0,143.117.216.46:5002
24/08/2026 14:07,54.580183,-5.935987,78.4,143.117.216.46:5002
24/08/2026 14:07,54.580179,-5.9359782,0,143.117.216.46:5001
24/08/2026 14:07,54.580179,-5.9359782,77.3,143.117.216.46:5001
24/08/2026 14:07,54.5801847,-5.9359748,0,143.117.216.46:5000
24/08/2026 14:07,54.580179,-5.9359782,0,143.117.216.46:5001
